ident,type,name,latitude_deg,longitude_deg,municipality
81L,heliport,Sheriff's Wayside Heliport,34.463548,-118.609623,Valencia
82CA,heliport,SCE Moorpark Substation Heliport,34.281799,-118.904542,Moorpark
82CL,small_airport,Fort Bragg Airport,39.472445,-123.795319,Fort Bragg
83CA,heliport,The Met Heliport,33.688469,-117.877966,Costa Mesa
83L,heliport,Southeast Superior Court Heliport,33.91360092163086,-118.072998,Norwalk
84CA,heliport,Beverly Center Heliport,34.073808,-118.377595,Los Angeles
84CL,heliport,Century City Heliport,34.06079865,-118.4179993,Los Angeles
84L,heliport,Norwalk Sheriff Station Heliport,33.915104,-118.069804,Norwalk
85CA,heliport,Redwood Coast Medical Services Heliport,38.770806,-123.529453,Gualala
86CL,small_airport,Ernst Field,33.597198486328125,-116.8830032,Hemet
86CN,heliport,Dignity Health Hospital Mercy Medical Center Heliport,37.340779,-120.46671,Merced
87CL,heliport,City National Plaza Heliport,34.051544,-118.256949,Los Angeles
87CN,heliport,Honda of Santa Ana Heliport,33.72710037231445,-117.8359985,Santa Ana
88CA,heliport,Regional Medical Center San Jose H2 Heliport,37.361464,-121.848503,San Jose
88CL,heliport,Park Place Heliport,33.673845,-117.843255,Irvine
8CA0,small_airport,Osborne Airport,34.583793,-117.266693,Victorville
8CA1,heliport,Merle Norman Cosmetics (Sylmar) Heliport,34.30500030517578,-118.4649963,Sylmar
8CA2,heliport,Cal Fire Auburn Heliport,38.934085,-121.053779,Auburn
8CA4,heliport,SCE Eastern Division Heliport,34.104739,-117.351691,Rialto
8CA6,heliport,Yucca Valley Service Center Heliport,34.124906,-116.413607,Yucca Valley
8CA7,heliport,Platform Henry Heliport,34.333099365234375,-119.560997,Carpinteria
8CA8,small_airport,Wallom Field,38.06740188598633,-121.2080002,Lodi
8CA9,heliport,KGTV-10 Parking Lot Heliport,32.720207,-117.097355,San Diego
8CL0,small_airport,Nichols Farms Airport,34.58890151977539,-117.8259964,Palmdale
8CL1,small_airport,Lake Wohlford Resort Airport,33.175891,-117.001868,Escondido
8CL2,small_airport,Lucchetti Ranch Airport,38.423500061035156,-121.2269974,Elk Grove
8CL4,heliport,A G Spanos Companies Hq Heliport,38.047638,-121.370251,Stockton
8CL5,heliport,R I Ai Canoga Park B/2 Helistop,34.23360061645508,-118.586998,Los Angeles
8CL6,small_airport,Moller Airport,39.28850173950195,-122.189003,Maxwell
8CL7,heliport,Adventist Health Lodi Memorial Medical Center Heliport,38.122408,-121.28675,Lodi
90CA,small_airport,Fowler's Airport,38.003501892089844,-121.1190033,Linden
90CL,small_airport,Diamond M Ranch Airport,39.571225,-122.607513,Elk Creek
91CA,heliport,Devers Substation Heliport,33.939936,-116.574172,Desert Hot Springs
92CA,small_airport,Westlake Farms Airport,36.12080001831055,-119.8880005,Stratford
92CL,small_airport,Moronis Airport,39.10319900512695,-121.8499985,Meridian
92CN,heliport,Riverside County Sheriff's Department Palm Desert Station Heliport,33.78555,-116.37905,Palm Desert
93CA,heliport,Fountain Valley Regional Hospital Heliport,33.71500015258789,-117.935997,Fountain Valley
93CN,heliport,UCSD Jacobs Medical Center Rooftop Heliport,32.877679,-117.226762,"La Jolla, San Diego"
94CA,heliport,Kaiser Permanente Fontana Medical Center Heliport,34.072585,-117.432514,Fontana
94CL,heliport,Loma Linda University Medical Center Heliport,34.050241,-117.264141,Loma Linda
95CA,small_airport,Bonel Airport,35.669256,-120.547936,Paso Robles
95CL,heliport,Verdugo Hills Hospital Heliport,34.204136,-118.217289,Glendale
95CN,heliport,Desert Valley Hospital Helipad,34.471609,-117.296843,Victorville
96CA,heliport,Warner Center Plaza I Helipad,34.178276,-118.60032,Woodland Hills
96CL,heliport,Ranch Heliport,34.157704,-118.917802,Newbury Park
97CL,small_airport,Siller Bros Inc Airport,39.460201263427734,-121.5810013,Oroville
98CA,heliport,Westwood Gateway II Heliport,34.046872,-118.445127,Los Angeles
98L,heliport,Pomona Police Department Heliport,34.051886,-117.791988,Pomona
99CA,heliport,San Antonio Regional Hospital Heliport,34.102747,-117.636211,Upland
99CL,small_airport,El Mirage Field Adelanto Airport,34.62438,-117.600702,El Mirage
99CN,heliport,Banner Lassen Medical Center Heliport,40.437491,-120.628728,Susanville
9CA0,small_airport,Psk Ranch Airport,35.11389923095703,-118.5979996,Tehachapi
9CA1,heliport,SCE Barstow Service Center Heliport,34.87516,-116.995978,Barstow
9CA2,heliport,Pioneers Memorial Hospital Heliport,32.958457,-115.553106,Brawley
9CA3,heliport,Recreation and Conference Center Heliport,34.020472,-117.927396,City of Industry
9CA4,heliport,Hi-Desert Medical Center Heliport,34.131312,-116.275822,Joshua Tree
9CA5,heliport,California Mart Heliport,34.04029846191406,-118.2559967,Los Angeles
9CA7,small_airport,Harris River Ranch Airport,36.76720047,-119.435997,Sanger
9CA8,heliport,Boeing Huntington Beach Heliport,33.74720001220703,-118.0339966,Huntington Beach
9CA9,heliport,Santa Fe International Corp Heliport,34.081494,-118.149842,Alhambra
9CL0,small_airport,Turlock Airpark,37.47079849243164,-120.8440018,Turlock
9CL2,small_airport,Christensen Ranch Airport,36.87160110473633,-121.336998,Hollister
9CL3,small_airport,Likely Airport,41.239489,-120.526121,Likely
9CL4,small_airport,Hart Mine Airport,35.287181,-115.19439,Ivanpah
9CL6,heliport,Children's Hospital Central California Heliport,36.883262,-119.80159,Fresno
9CL7,small_airport,Old Aerodrome,39.320825,-121.362807,Browns Valley
9CL8,heliport,Union Eva Heliport,33.66170120239258,-118.0619965,Huntington Beach
9CL9,small_airport,Spezia Airport,38.21659851074219,-121.5339966,Walnut Grove
9CN1,heliport,Hazel Hawkins Memorial Hospital Heliport,36.834811,-121.386479,Hollister
A26,small_airport,Adin Airport,41.18600082397461,-120.9520035,Adin
A28,small_airport,Fort Bidwell Airport,41.87630081176758,-120.1470032,Fort Bidwell
C39,seaplane_base,Folsom Lake Seaplane Base,38.70719909667969,-121.1330032,Folsom
CA00,heliport,Platform Hermosa Heliport,34.455299377441406,-120.6470032,Lompoc
CA01,heliport,Burney Sheriff's Station Heliport,40.885121,-121.669368,Burney
CA03,small_airport,Flying M Airport,37.36167,-120.284479,Planada
CA04,small_airport,Flying N Ranch Airport,40.34629821777344,-122.3389969,Cottonwood
CA05,small_airport,Machado Dusters Airport,36.16019821166992,-119.8130035,Stratford
CA06,small_airport,Bates Field,41.421373,-120.568657,Alturas
CA07,small_airport,Scheidel Ranch Airport,38.84019852,-121.5619965,Pleasant Grove
CA08,heliport,SCE Energy Control Center Heliport,34.083494,-118.144148,Alhambra
CA09,small_airport,Round Mountain Ranch Airport,41.885277,-122.843256,Klamath River
CA11,small_airport,Mc Cloud Airstrip,41.27320099,-122.1220016,Mc Cloud
CA12,heliport,IPP Adelanto Heliport,34.54846,-117.436321,Adelanto
CA13,small_airport,Reedley College Airport,36.606871,-119.463526,Reedley
CA15,heliport,Sierra Nevada Memorial Hospital Heliport,39.227474,-121.04763,Grass Valley
CA16,small_airport,Holtsmans Airport,38.72909927368164,-121.3889999,Rio Linda
CA18,small_airport,Sunrise Dusters Airport,38.874987,-121.710172,Robbins
CA19,small_airport,Camanche Skypark Airport,38.263511,-120.924006,Ione
CA20,small_airport,Eagle's Nest Airport,38.43258,-121.016507,Ione
CA21,small_airport,Limberlost Ranch Airport,39.22046,-121.213896,Penn Valley
CA22,small_airport,Lauppes Strip,38.759300231933594,-121.5849991,Sacramento
CA23,heliport,Maguire-California Hospital Helipad,34.034999,-118.266202,Los Angeles
CA24,heliport,Scripps Memorial Hospital La Jolla Heliport,32.886279,-117.225502,La Jolla
CA25,heliport,Mark Twain St Joseph's Hospital Heliport,38.19071,-120.669215,San Andreas
CA26,heliport,Hall of Justice Heliport,37.774898529052734,-122.4049988,San Francisco
CA27,heliport,Alcatraz Heliport,37.825912,-122.421448,San Francisco
CA28,heliport,University Medical Center Heliport,33.913023,-117.196526,Moreno Valley
CA29,heliport,Fontana Police Heliport,34.101716,-117.433729,Fontana
CA31,heliport,Sanger Heliport,36.732200622558594,-119.5550003,Sanger
CA32,small_airport,San Joaquin Airport,36.606525,-120.219499,San Joaquin
CA33,heliport,Santa Clara Valley Medical Center Heliport,37.313264,-121.934354,San Jose
CA35,small_airport,San Rafael Airport,38.01689910888672,-122.5210037,San Rafael
CA37,heliport,Dominican Hospital Heliport,36.990655,-121.982508,Santa Cruz
CA38,small_airport,Totem Pole Ranch Airport,39.652182,-120.439873,Calpine
CA39,small_airport,Belos Cavalos Airport,38.434595,-122.563524,Santa Rosa
CA40,small_airport,Central Valley Aviation Inc Airport,36.52130126953125,-119.6699982,Selma
CA41,small_airport,Quinn Airport,36.58330154418945,-119.6399994,Selma
CA42,small_airport,McConville Airstrip,33.644146,-117.429457,Lake Elsinore
CA43,heliport,Barton Memorial Hospital Heliport,38.91130065917969,-119.9970016,South Lake Tahoe
CA44,small_airport,Sequoia Ranch Airport,36.149898529052734,-118.802002,Springville
CA46,heliport,Cedars-Sinai Medical Center Heliport,34.07628,-118.380788,Los Angeles
CA47,heliport,San Diego Police Headquarters Heliport,32.715301513671875,-117.151001,San Diego
CA49,small_airport,Jones Farms Airport,36.20410156,-119.8410034,Stratford
CA50,heliport,Hughes/Malibu Heliport,34.045201,-118.695034,Malibu
CA51,small_airport,The Sea Ranch Airport,38.70460129,-123.4329987,The Sea Ranch
CA53,small_airport,Tews Field,40.67250061035156,-122.3420029,Redding
CA55,heliport,Mission Hospital Helistop,33.560797,-117.666192,Mission Viejo
CA56,heliport,Correctional Training Facility Heliport,36.468216,-121.380087,Soledad
CA57,small_airport,Blake Sky Park Airport,38.458321,-122.050046,Vacaville
CA58,heliport,Emanuel Medical Center Heliport,37.51259,-120.839244,Turlock
CA59,small_airport,Vestal Strip,38.79159927368164,-121.5839996,Verona
CA60,small_airport,Deer Creek Ranch Airport,39.94990158081055,-121.9970016,Vina
CA61,heliport,SCE High Desert District Heliport,34.476549,-117.288432,Victorville
CA62,small_airport,McMillan Assault Strip,35.719101,-120.767998,Camp Roberts
CA63,heliport,John Muir Walnut Creek Medical Center Heliport,37.912845,-122.041449,Walnut Creek
CA64,heliport,Olive View Medical Center Heliport,34.3268013,-118.4449997,Sylmar
CA65,heliport,Alta Vista Heliport,36.97050094604492,-121.8619995,Watsonville
CA66,small_airport,Monterey Bay Academy Airport,36.90610122680664,-121.8430023,Watsonville
CA67,small_airport,Westley Airport,37.54800033569336,-121.2050018,Westley
CA68,heliport,Saddleback Memorial Medical Center Heliport,33.608584,-117.709225,Laguna Hills
CA69,small_airport,Avenal Gliderport,36.00303,-120.142194,Avenal
CA70,small_airport,Sun Hill Ranch Airport,34.757999420166016,-117.4970016,Helendale
CA71,small_airport,Horse Shoe A Ranch Airport,38.439775,-120.887933,Drytown
CA72,heliport,Community Memorial Hospital Heliport,34.274682,-119.259236,Ventura
CA73,small_airport,Vanderford Ranch Company Airport,39.095699310302734,-121.7160034,Yuba City
CA74,heliport,Hemet Valley Hospital Helistop,33.751828,-116.960794,Hemet
CA75,small_airport,Reider Ranch Airport,32.638646,-116.640866,Potrero
CA76,small_airport,Flying T Ranch Airport,33.07030106,-116.7519989,Ramona
CA77,heliport,Ridgecrest Regional Hospital Heliport,35.640365,-117.672034,Ridgecrest
CA78,heliport,City Hall Heliport,33.980641,-117.375628,Riverside
CA79,heliport,Ritz-Carlton Marina del Rey Heliport,33.984297,-118.450175,Marina del Rey
CA81,heliport,Riverside Metro Center Heliport,33.982958,-117.375982,Riverside
CA83,heliport,Gilbert Aviation Heliport,36.44269943237305,-119.3160019,Visalia
CA84,small_airport,Torrey Pines Gliderport,32.889702,-117.247002,San Diego
CA85,heliport,Opus Center Irvine Heliport,33.683601,-117.852997,Irvine
CA86,heliport,Northridge Hospital Heliport,34.220016,-118.532554,Northridge
CA87,heliport,SCE Songs Mesa Heliport,33.379517,-117.559821,San Clemente
CA88,small_airport,San Ardo Field,36.026074,-120.908382,San Ardo
CA89,small_airport,Skylark Airport,33.632272,-117.300868,Lake Elsinore
CA90,small_airport,Cadiz Airstrip,34.514054,-115.518343,Cadiz
CA91,heliport,Quinn Heliport,34.008073,-117.343801,Riverside
CA92,small_airport,Paradise Skypark Airport,39.71029,-121.616528,Paradise
CA95,heliport,St Joseph Medical Center Heliport,34.155314,-118.327759,Burbank
CA97,small_airport,Christy Airstrip,34.01888,-119.851625,Santa Cruz Island
CA98,heliport,Platform Ocs P-0188 Hondo Heliport,34.39070129394531,-120.1220016,Santa Barbara
CA99,heliport,Aero Long Beach 8 Helipad,33.807162,-118.144573,Long Beach
CL00,heliport,USC University Hospital Heliport,34.061623,-118.201585,Los Angeles
CL01,small_airport,Eagle Field,36.899899,-120.667999,Dos Palos
CL02,heliport,Kilroy Airport Center Heliport,33.929875,-118.384799,El Segundo
CL03,heliport,Airport Towers Number 1 Heliport,33.916916,-118.395211,El Segundo
CL04,small_airport,Sky Way Estates Airport,38.410701751708984,-121.2350006,Elk Grove
CL05,heliport,Wells Fargo Bank Operations Center Heliport,37.547959,-121.979581,Fremont
CL06,heliport,Glendale Adventist Medical Center Heliport,34.151708,-118.230561,Glendale
CL07,heliport,Queen Mary Heliport,33.749094,-118.19014,Long Beach
CL08,heliport,Biltmore Hotel Heliport,34.049326,-118.253676,Los Angeles
CL10,heliport,Anacapa View Estates Heliport,34.04169845581055,-118.8529968,Malibu
CL11,small_airport,Ferdun Ranch Airport,38.13460159301758,-121.2200012,Lodi
CL12,heliport,Saint Vincent Medical Center Heliport,34.063769,-118.272503,Los Angeles
CL13,small_airport,Brian Ranch Airport,34.51530075073242,-117.762001,Palmdale
CL14,heliport,Huntington Memorial Hospital Heliport,34.134335,-118.152124,Pasadena
CL15,heliport,SCE Ridgecrest Service Center Heliport,35.614653,-117.668257,Ridgecrest
CL16,heliport,Turner Field/Amphibious Base Heliport,32.67844984,-117.1555853,Coronado
CL17,heliport,Barstow Community Hospital Heliport,34.894051,-117.018276,Barstow
CL19,heliport,Bank of America Glendale Heliport,34.155373,-118.257008,Glendale
CL21,heliport,Sutter Amador Hospital Heliport,38.349998474121094,-120.7630005,Jackson
CL22,heliport,Sheriff's Station Heliport,34.41573,-118.551377,Valencia
CL23,small_airport,Jones/Ag-Viation Airport,39.459598541259766,-121.6959991,Biggs
CL24,small_airport,Kindsvater Ranch Airport,36.84989929199219,-119.5100021,Clovis
CL25,small_airport,7R Ranch Airport,34.935552,-119.451901,New Cuyama
CL26,heliport,Great Western Helistop,34.238652,-118.565936,Chatsworth
CL27,heliport,Wells Fargo-El Monte Heliport,34.07021,-118.071873,El Monte
CL28,heliport,Morongo Basin CHP Heliport,34.134168,-116.273929,Joshua Tree
CL29,small_airport,Camino Airstrip,34.834999084472656,-114.9570007,Goffs
CL31,heliport,Caltrans District 7 Heliport,34.05149841308594,-118.2429962,Los Angeles
CL32,heliport,Garland Center Heliport,34.050972,-118.265542,Los Angeles
CL33,small_airport,Pauma Valley Air Park,33.31060028076172,-116.9980011,Pauma Valley
CL35,small_airport,Warner Springs Gliderport Airport,33.2845,-116.675003,Warner Springs
CL36,small_airport,Allan Ranch Flight Park Ultralightport,38.56940079,-122.8040009,Windsor
CL37,heliport,Enloe Medical Center Heliport,39.741952,-121.850191,Chico
CL38,heliport,Swepi Beta Platform Eureka Heliport,33.563899993896484,-118.1179962,Huntington Beach
CL39,heliport,St. Helena Fire Department Heliport,38.548500061035156,-122.5110016,St Helena
CL40,heliport,SCE Antelope Valley Service Center Heliport,34.647984,-118.145229,Lancaster
CL45,heliport,North Net Training Authority Heliport,33.795054,-117.881025,Anaheim
CL46,small_airport,Quail Lake Sky Park Airport,34.767799377441406,-118.7320023,Gorman/Lancaster
CL47,heliport,Hoag Heliport,33.233993,-116.968628,Valley Center
CL49,heliport,International Tower Heliport,34.046641,-118.261814,Los Angeles
CL50,heliport,Westwood Gateway I Heliport,34.04785,-118.444923,Los Angeles
CL51,heliport,Santa Rosa Memorial Hospital Heliport,38.44380187988281,-122.7009964,Santa Rosa
CL52,heliport,San Joaquin General Hospital Heliport,37.887832,-121.282716,Stockton
CL53,heliport,Redbud Community Hospital Heliport,38.93457,-122.61933,Clearlake
CL54,heliport,Westside Towers Heliport,34.033279,-118.451849,Los Angeles
CL55,heliport,SCE Serrano Substation Heliport,33.828505,-117.790578,Orange
CL56,small_airport,Ranchaero Airport,39.719601,-121.871002,Chico
CL57,heliport,Torrey Pines Corporate Helistop,32.90890121459961,-117.2429962,San Diego
CL58,heliport,SCE Southeastern Division Heliport,33.73072,-117.847333,Santa Ana
CL59,heliport,Camp 11 Heliport,34.438147,-118.287697,Acton
CL60,heliport,Memorial Hospital Heliport,35.39132,-119.006314,Bakersfield
CL61,heliport,Kern Medical Center Heliport,35.382484,-118.969656,Bakersfield
CL62,heliport,Station 125 Heliport,34.151554,-118.697763,Calabasas
CL63,heliport,Castaic Dam Heliport,34.51720047,-118.598999,Castaic
CL64,heliport,Washington Hospital Parking Structure Heliport,37.557473,-121.978139,Fremont
CL65,heliport,H.B.P.D. Heliport,33.69499969482422,-118.0009995,Huntington Beach
CL66,heliport,Camp 2 Heliport,34.197201,-118.174004,La Cañada Flintridge
CL67,heliport,Platform Hidalgo Heliport,34.494998931884766,-120.7030029,Lompoc
